control,regime,subject_model,null_model,dof,horizon_samples,horizon_s,skill_subject,skill_null,excess,tol,passed
shuffle,unseen_vessel,shuffled,window_mean,pitch,50,5.0,0.7104748565783445,0.7099599794099374,0.0017751935314294087,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch,100,10.0,0.17435386886945226,0.17235863661923534,0.0024107449657503333,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch,150,15.0,0.5447094871479536,0.5440356379924596,0.0014778548756030352,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave,10,1.0,-2.732909985909012,-2.7245527495777933,-0.0022438227870893446,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave,20,2.0,-0.0833801957633844,-0.0791038596563729,-0.003962858689406712,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave,30,3.0,0.430939153548219,0.4338973520110866,-0.005225551361359271,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave,50,5.0,0.6937721205094811,0.6942582772696753,-0.00159008968698382,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave,100,10.0,0.24177719228573358,0.2409090087894692,0.0011437146617692129,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave,150,15.0,0.47938776296846686,0.4789627188651604,0.0008157652411756589,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll_rate,10,1.0,-3.977917873553535,-3.9828074108737894,0.0009812816183872863,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll_rate,20,2.0,-0.48793960230433964,-0.48954077050106104,0.0010749408330614774,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll_rate,30,3.0,0.21295486790998575,0.21203973213009852,0.0011613983816228801,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll_rate,50,5.0,0.6058447677764418,0.6054190023709238,0.0010790317021759366,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll_rate,100,10.0,0.6340794820168665,0.6325101333739264,0.004270454196052542,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll_rate,150,15.0,-0.37770666362476635,-0.38461298818751777,0.004987909705940208,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch_rate,10,1.0,-1.1610018914337195,-1.1533498762144312,-0.003553540139394462,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch_rate,20,2.0,0.3367231369147873,0.33733838469105526,-0.0009284493956709383,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch_rate,30,3.0,0.6177347152383308,0.6171211622043005,0.0016024730893006156,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch_rate,50,5.0,0.705533726802462,0.7061656784073048,-0.0021507072469186816,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch_rate,100,10.0,0.26581576417757047,0.2660891264941885,-0.00037247345214019845,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch_rate,150,15.0,0.5442470574024842,0.5442489031786351,-4.049965351082818e-06,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave_rate,10,1.0,-2.2496149750352683,-2.2354826670538235,-0.00436791336431841,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave_rate,20,2.0,0.053766170692155946,0.05674437912090158,-0.0031573715150194914,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave_rate,30,3.0,0.49743745138349926,0.49813876151978154,-0.0013974184147116375,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave_rate,50,5.0,0.7103234886158298,0.711422875612522,-0.0038096817238224556,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave_rate,100,10.0,0.05023013623124595,0.049911832870356276,0.0003350250765161711,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,heave_rate,150,15.0,0.5485911130379825,0.5480766811825034,0.0011383166879397333,0.02,True
untrained,unseen_vessel,untrained,persistence,roll,10,1.0,-2.9124519742418236,0.0,-2.9124519742418236,0.0,True
untrained,unseen_vessel,untrained,persistence,roll,20,2.0,0.573972616757795,0.0,0.573972616757795,0.0,False
untrained,unseen_vessel,untrained,persistence,roll,30,3.0,-1.1638925834573954,0.0,-1.1638925834573954,0.0,True
untrained,unseen_vessel,untrained,persistence,roll,50,5.0,0.5855539336767106,0.0,0.5855539336767106,0.0,False
untrained,unseen_vessel,untrained,persistence,roll,100,10.0,0.7865808736182895,0.0,0.7865808736182895,0.0,False
untrained,unseen_vessel,untrained,persistence,roll,150,15.0,-1.5457986057289168,0.0,-1.5457986057289168,0.0,True
untrained,unseen_vessel,untrained,persistence,pitch,10,1.0,-1.4057188830456302,0.0,-1.4057188830456302,0.0,True
untrained,unseen_vessel,untrained,persistence,pitch,20,2.0,0.12599847443524825,0.0,0.12599847443524825,0.0,False
untrained,unseen_vessel,untrained,persistence,pitch,30,3.0,0.1868197484529981,0.0,0.1868197484529981,0.0,False
untrained,unseen_vessel,untrained,persistence,pitch,50,5.0,0.7070777802769947,0.0,0.7070777802769947,0.0,False
untrained,unseen_vessel,untrained,persistence,pitch,100,10.0,-0.12433691702181537,0.0,-0.12433691702181537,0.0,True
untrained,unseen_vessel,untrained,persistence,pitch,150,15.0,0.4969450286081616,0.0,0.4969450286081616,0.0,False
untrained,unseen_vessel,untrained,persistence,heave,10,1.0,-2.7690335150687018,0.0,-2.7690335150687018,0.0,True
untrained,unseen_vessel,untrained,persistence,heave,20,2.0,-0.09004764974075163,0.0,-0.09004764974075163,0.0,True
untrained,unseen_vessel,untrained,persistence,heave,30,3.0,-0.382465655109554,0.0,-0.382465655109554,0.0,True
untrained,unseen_vessel,untrained,persistence,heave,50,5.0,0.6657288486874773,0.0,0.6657288486874773,0.0,False
untrained,unseen_vessel,untrained,persistence,heave,100,10.0,-0.0523216469386667,0.0,-0.0523216469386667,0.0,True
untrained,unseen_vessel,untrained,persistence,heave,150,15.0,0.481324832002614,0.0,0.481324832002614,0.0,False
untrained,unseen_vessel,untrained,persistence,roll_rate,10,1.0,-2.874116380570744,0.0,-2.874116380570744,0.0,True
untrained,unseen_vessel,untrained,persistence,roll_rate,20,2.0,0.4845114249307181,0.0,0.4845114249307181,0.0,False
untrained,unseen_vessel,untrained,persistence,roll_rate,30,3.0,-1.0588612991656174,0.0,-1.0588612991656174,0.0,True
untrained,unseen_vessel,untrained,persistence,roll_rate,50,5.0,0.5986788724552132,0.0,0.5986788724552132,0.0,False
untrained,unseen_vessel,untrained,persistence,roll_rate,100,10.0,0.7343054740922655,0.0,0.7343054740922655,0.0,False
untrained,unseen_vessel,untrained,persistence,roll_rate,150,15.0,-0.8282399622585939,0.0,-0.8282399622585939,0.0,True
untrained,unseen_vessel,untrained,persistence,pitch_rate,10,1.0,-0.8808719506747495,0.0,-0.8808719506747495,0.0,True
untrained,unseen_vessel,untrained,persistence,pitch_rate,20,2.0,0.25550348838495485,0.0,0.25550348838495485,0.0,False
untrained,unseen_vessel,untrained,persistence,pitch_rate,30,3.0,0.3773849833469406,0.0,0.3773849833469406,0.0,False
untrained,unseen_vessel,untrained,persistence,pitch_rate,50,5.0,0.7131867328720352,0.0,0.7131867328720352,0.0,False
untrained,unseen_vessel,untrained,persistence,pitch_rate,100,10.0,0.03936714257779694,0.0,0.03936714257779694,0.0,False
untrained,unseen_vessel,untrained,persistence,pitch_rate,150,15.0,0.4680987028135809,0.0,0.4680987028135809,0.0,False
untrained,unseen_vessel,untrained,persistence,heave_rate,10,1.0,-2.311205083207884,0.0,-2.311205083207884,0.0,True
untrained,unseen_vessel,untrained,persistence,heave_rate,20,2.0,-0.07742710904557049,0.0,-0.07742710904557049,0.0,True
untrained,unseen_vessel,untrained,persistence,heave_rate,30,3.0,-0.1178548162814077,0.0,-0.1178548162814077,0.0,True
untrained,unseen_vessel,untrained,persistence,heave_rate,50,5.0,0.6915845701535385,0.0,0.6915845701535385,0.0,False
untrained,unseen_vessel,untrained,persistence,heave_rate,100,10.0,-0.38703950085991945,0.0,-0.38703950085991945,0.0,True
untrained,unseen_vessel,untrained,persistence,heave_rate,150,15.0,0.557097904386562,0.0,0.557097904386562,0.0,False
